file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;;;;;;;storage_fluxes;;;;;;vertical_advection_fluxes;;;;gas_densities_concentrations_and_timelags;;;;;;;;;;;;;;;;;;;;air_properties;;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes_and_spectral_correction_factors_(scf);;;;;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;;;diagnostic_flags_LI-7200;;;;;;;;;diagnostic_flags_LI-7500;;;;diagnostic_flags_LI-7700;;;;;;;;;;;;;;;;AGC_LI-7200;AGC_LI-7500;variances;;;;;;;;covariances;;;;;custom_variables;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;ch4_flux;qc_ch4_flux;rand_err_ch4_flux;none_flux;qc_none_flux;rand_err_none_flux;H_strg;LE_strg;co2_strg;h2o_strg;ch4_strg;none_strg;co2_v-adv;h2o_v-adv;ch4_v-adv;none_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;ch4_molar_density;ch4_mole_fraction;ch4_mixing_ratio;ch4_time_lag;ch4_def_timelag;none_molar_density;none_mole_fraction;none_mixing_ratio;none_time_lag;none_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;ET;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_wind_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;un_ch4_flux;ch4_scf;un_none_flux;un_none_scf;spikes_hf;amplitude_resolution_hf;drop_out_hf;absolute_limits_hf;skewness_kurtosis_hf;skewness_kurtosis_sf;discontinuities_hf;discontinuities_sf;timelag_hf;timelag_sf;attack_angle_hf;non_steady_wind_hf;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;ch4_spikes;none_spikes;head_detect_LI-7200;t_out_LI-7200;t_in_LI-7200;aux_in_LI-7200;delta_p_LI-7200;chopper_LI-7200;detector_LI-7200;pll_LI-7200;sync_LI-7200;chopper_LI-7500;detector_LI-7500;pll_LI-7500;sync_LI-7500;not_ready_LI-7700;no_signal_LI-7700;re_unlocked_LI-7700;bad_temp_LI-7700;laser_temp_unregulated_LI-7700;block_temp_unregulated_LI-7700;motor_spinning_LI-7700;pump_on_LI-7700;top_heater_on_LI-7700;bottom_heater_on_LI-7700;calibrating_LI-7700;motor_failure_LI-7700;bad_aux_tc1_LI-7700;bad_aux_tc2_LI-7700;bad_aux_tc3_LI-7700;box_connected_LI-7700;mean_value_RSSI_LI-7200;mean_value_LI-7500;u_var;v_var;w_var;ts_var;co2_var;h2o_var;ch4_var;none_var;w/ts_cov;w/co2_cov;w/h2o_cov;w/ch4_cov;w/none_cov;air_p_mean;ch4_mean;rssi_mean
CSV_fdp_2022_01_13_2000.dat;13/01/2022;20:00;138.332;0;17999;17999;-0.416836E-01;1;0.390102E-02;-176.894;0;124.304;117.754;0;106.567;-0.107332;1;0.571204E-01;0.263563;0;0.238523E-01;-0.281973E-02;2;0.513317E-03;NaN;NaN;NaN;-0.848743E-01;0.278625;0.101835E-01;0.623633E-02;0.151242E-03;NaN;-0.844781E-10;-0.192962E-11;-0.441139E-12;NaN;171.026;410.127;414.006;0.200000;0;390.652;936.800;945.659;0.200000;0;0.893084E-01;204.643;206.578;0.00000;0;NaN;NaN;NaN;NaN;9;281.924;281.924;97742.9;120.356;1010.39;0.239804E-01;0.170789E-01;0.703955E-02;915.901;1127.32;0.584891E-02;812.456;211.423;278.855;229.706;-454.668;-0.125453;509.554;0.206946E-12;-0.493950E-14;509.554;859.071;352.313;296.804;-141.077;NaN;0.186101;0.718035;312.612;0.927667E-01;-150.223;0.781637E-01;1;759.937;330.000;710.000;147.000;280.000;618.000;2769.00;-0.408421E-01;102.060;-163.562;104.530;105.025;119.644;0.557476;119.644;0.235072;119.644;0.162769E-02;129.502;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800000019;800000109;800010109;80000;80000;80;81;22;4;6;4;8;1;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4499;4499;4499;13500;0;0;0;0;4499;4499;0;0;13500;0;13500;4499;NaN;56;0.948033;0.430264;0.577741E-01;0.369791E-01;0.151663E-03;141.344;0.295068E-07;NaN;-0.134500E-01;0.557476E-03;0.235072;0.162769E-05;NaN;97842.0;-1944.83;-1970.58
CSV_fdp_2022_01_13_2030.dat;13/01/2022;20:30;138.540;0;17999;17999;-0.708470E-01;0;0.730137E-02;-269.684;0;160.512;120.038;0;171.117;0.621628E-01;0;0.784629E-01;0.268712;0;0.383057E-01;0.102701E-02;0;0.731740E-03;NaN;NaN;NaN;0.281186;-0.712957;0.670912E-02;-0.159600E-01;-0.928451E-04;NaN;-0.186865E-10;-0.415902E-12;-0.974897E-13;NaN;170.980;410.227;414.007;0.200000;0;380.546;913.032;921.445;0.200000;0;0.892022E-01;204.511;206.395;0.200000;0;NaN;NaN;NaN;NaN;9;282.068;282.068;97742.7;120.306;1010.26;0.239927E-01;0.174125E-01;0.685744E-02;892.662;1138.32;0.570001E-02;784.192;245.659;278.485;277.871;-517.442;-0.140673;587.500;-0.527869E-14;-0.109291E-14;587.500;101.034;351.801;298.236;-137.204;NaN;0.242671;0.674332;454.626;0.637886E-01;-224.666;0.914359E-01;0;662.522;-100.540;227.423;566.314;863.665;121.130;181.475;-0.694042E-01;102.079;-252.002;104.631;110.488;119.755;108.298;119.755;0.247333;119.755;0.715171E-02;128.543;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800000009;800000109;800000109;80000;80000;80;80;7;16;4;10;6;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;2518;2518;2518;15481;0;0;0;0;2518;2518;0;0;15481;0;15481;2518;NaN;56;0.793002;0.468180;0.874824E-01;0.397120E-01;0.134511E-03;273.925;0.366543E-07;NaN;-0.207340E-01;0.108298E-02;0.247333;0.715171E-05;NaN;97840.4;-896.410;-925.791
CSV_fdp_2022_01_13_2100.dat;13/01/2022;21:00;138.748;0;17999;17999;-0.746139E-01;0;0.528068E-02;-299.249;0;144.530;173.389;0;132.860;0.520517E-01;0;0.653975E-01;0.388081;0;0.297369E-01;0.175330E-02;0;0.122802E-02;NaN;NaN;NaN;-0.313791;-0.632954;-0.102841E-02;-0.141669E-01;-0.324992E-03;NaN;-0.488822E-11;-0.106288E-12;-0.254497E-13;NaN;171.088;410.212;413.904;0.200000;0;372.007;891.949;899.976;0.200000;0;0.890739E-01;204.049;205.886;0.100000;0;NaN;NaN;NaN;NaN;9;281.908;281.908;97752.5;120.396;1010.14;0.239767E-01;0.251477E-01;0.670356E-02;872.136;1126.06;0.556794E-02;774.501;253.926;278.151;253.639;-535.325;-0.119475;592.493;0.124104E-13;-0.285714E-15;592.493;854.207;354.685;295.352;-115.544;NaN;0.248945;0.424737;442.335;0.655612E-01;-172.589;0.988404E-01;0;686.940;-104.246;235.804;587.186;895.495;125.595;188.163;-0.730766E-01;102.104;-277.548;104.684;155.350;119.954;115.556;119.954;0.347707;119.954;0.819284E-02;128.763;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800000009;800000109;800000109;80000;80000;80;80;5;18;7;5;9;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;7083;7083;7083;10916;0;0;0;0;7083;7083;0;0;10916;0;10916;7083;NaN;56;0.445213;0.320160;0.841005E-01;0.374422E-01;0.111429E-03;206.699;0.108255E-06;NaN;-0.228215E-01;0.115556E-02;0.347707;0.819284E-05;NaN;97846.9;-3103.76;-3124.39
CSV_fdp_2022_01_13_2130.dat;13/01/2022;21:30;138.956;0;17999;17999;-0.434168E-01;2;0.999322E-02;-158.822;1;253.029;200.348;0;188.605;-0.512813;2;0.220721;0.448272;0;0.421998E-01;-0.148830E-01;2;0.608462E-02;NaN;NaN;NaN;-0.686585;-0.678381;0.955455E-02;-0.151786E-01;0.595593E-03;NaN;-0.192828E-09;-0.408532E-11;-0.100811E-11;NaN;171.371;410.354;413.953;0.00000;1;363.073;869.390;877.014;0.200000;0;0.895934E-01;204.894;206.691;0.00000;1;NaN;NaN;NaN;NaN;9;281.558;281.558;97759.1;120.564;1010.01;0.239453E-01;0.290481E-01;0.654258E-02;850.135;1099.68;0.542665E-02;773.076;249.543;277.785;332.368;-386.400;-0.140227;509.872;0.138702E-12;-0.112520E-13;509.872;978.060;334.004;310.701;-157.597;NaN;0.189767;289.568;369.168;0.785550E-01;-0.792729;0.687299E-01;1;741.382;320.000;690.000;142.000;266.000;580.000;2521.00;-0.425884E-01;101.945;-142.508;104.304;173.667;118.689;0.817678E-01;118.689;0.388574;118.689;-0.912313E-02;128.076;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800100019;800100109;801100109;80000;80000;80;81;14;9;24;1;9;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4500;4500;4500;13499;0;0;0;0;4500;4500;0;0;13499;0;13499;4500;NaN;56;324.879;245.544;0.871286E-01;0.160188;0.121196E-02;325.353;0.591129E-06;NaN;-0.117029E-01;0.817678E-04;0.388574;-0.912313E-05;NaN;97855.4;-1945.10;-1972.52
CSV_fdp_2022_01_13_2200.dat;13/01/2022;22:00;139.165;0;17999;17999;-0.201978E-01;0;0.162645E-02;-111.416;0;0.912530;124.700;0;111.787;0.185220E-02;0;0.478426E-01;0.278860;0;0.249984E-01;0.167078E-02;0;0.995374E-03;NaN;NaN;NaN;-112.626;-167.312;0.251834E-01;-0.374151E-01;0.259897E-02;NaN;-0.113725E-11;-0.225359E-13;-0.605107E-14;NaN;171.894;410.727;414.098;0.200000;0;340.626;813.900;820.578;0.200000;0;0.914607E-01;208.571;210.282;0.100000;0;NaN;NaN;NaN;NaN;9;280.985;280.985;97768.6;120.847;1009.70;0.238943E-01;0.180701E-01;0.613808E-02;795.952;1057.66;0.507922E-02;752.557;261.711;276.847;302.019;-151.810;-0.119600;338.238;-0.588573E-13;-0.661603E-16;338.238;507.502;316.625;333.314;-202.638;NaN;0.129281;0.212019;166.385;0.174295;-0.893474;0.706298E-01;1;750.225;330.000;720.000;155.000;305.000;709.000;3574.00;-0.198097E-01;101.959;-100.889;104.197;108.069;119.030;0.374605;119.030;0.241669;119.030;0.352462E-02;131.923;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800100009;800100109;800100109;80000;80000;80;80;3;10;4;6;7;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;3056;3056;3056;14943;0;0;0;0;3056;3056;0;0;14943;0;14943;3056;NaN;50;0.157876;0.244637;0.215253E-01;0.689475E-01;0.313389E-03;479.773;0.220141E-06;NaN;-0.826831E-02;0.374605E-03;0.241669;0.352462E-05;NaN;97868.3;-1148.22;-1181.45
CSV_fdp_2022_01_13_2230.dat;13/01/2022;22:30;139.373;0;17999;17999;-0.489423E-01;2;0.850573E-02;-248.781;0;339.202;169.594;0;219.693;0.103538;0;0.181401;0.379474;0;0.491573E-01;-0.133740E-02;2;0.532038E-02;NaN;NaN;NaN;119.052;-0.871035;0.549345E-02;-0.194898E-01;-0.183604E-02;NaN;-0.662492E-10;-0.126582E-11;-0.347870E-12;NaN;171.555;410.809;414.059;0.200000;0;327.791;784.932;791.142;0.200000;0;0.900826E-01;205.967;207.597;0.200000;0;NaN;NaN;NaN;NaN;9;281.592;281.592;97767.5;120.598;1009.55;0.239461E-01;0.245899E-01;0.590679E-02;767.614;1102.22;0.489790E-02;696.425;334.606;276.333;330.269;-374.344;-0.177183;499.525;0.187324E-12;-0.386168E-14;499.525;868.542;337.123;311.421;-203.273;NaN;0.201452;122.707;281.927;0.102864;-146.692;0.101433;0;634.299;-962.574;217.734;542.190;826.873;115.970;173.744;-0.479366E-01;102.098;-229.707;104.596;149.122;119.964;0.994063;119.964;0.333667;119.964;0.441512E-02;130.141;NaN;NaN;800000009;800000019;800000009;800000009;800000019;810100019;800000109;800000109;80000;80000;80;81;13;0;9;1;2;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;6040;6040;6040;11959;0;0;0;0;6040;6040;0;0;11959;0;11959;6040;NaN;53;170.106;0.685864;0.672194E-01;0.211052;0.864772E-03;625.429;0.171856E-05;NaN;-0.188671E-01;0.994063E-03;0.333667;0.441512E-05;NaN;97864.2;-2635.48;-2660.92
CSV_fdp_2022_01_13_2300.dat;13/01/2022;23:00;139.581;0;17999;17999;-0.339872E-01;1;0.570501E-02;-273.322;0;307.726;158.748;0;231.642;0.223309;0;0.187007;0.355181;0;0.518273E-01;0.698324E-02;1;0.449463E-02;NaN;NaN;NaN;-0.145624;-0.116384;0.101662E-01;-0.260396E-02;-0.409171E-04;NaN;-0.146465E-09;-0.278368E-11;-0.768704E-12;NaN;171.650;410.960;414.195;0.200000;0;326.235;781.062;787.211;0.200000;0;0.900887E-01;205.909;207.530;0.200000;0;NaN;NaN;NaN;NaN;9;281.517;281.517;97759.6;120.622;1009.52;0.239417E-01;0.230157E-01;0.587875E-02;763.769;1096.68;0.487368E-02;696.435;332.915;276.262;366.648;-201.456;-0.140763;418.585;0.125791E-12;-0.853274E-14;418.585;789.583;317.519;331.213;-192.713;NaN;0.167859;0.945512;148.446;0.195357;-172.173;0.133717;1;717.232;310.000;690.000;149.000;296.000;694.000;3558.00;-0.331956E-01;102.385;-252.622;105.099;138.063;122.504;118.028;122.504;0.308901;122.504;0.113242E-01;135.619;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800100009;800000109;800100109;80000;80000;80;80;16;9;9;2;8;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4998;4998;4998;13001;0;0;0;0;4998;4998;0;0;13001;0;13001;4998;NaN;51;0.914178;0.904611;0.722342E-01;0.135493;0.716737E-03;549.688;0.554988E-06;NaN;-0.207456E-01;0.118028E-02;0.308901;0.113242E-04;NaN;97859.6;-2168.15;-2197.52
CSV_fdp_2022_01_13_2330.dat;13/01/2022;23:30;139.790;0;17999;17999;-0.147679E-01;1;0.214020E-02;-187.452;0;183.370;155.928;0;143.068;0.563291E-01;0;0.961587E-01;0.348861;0;0.320088E-01;-0.160442E-02;1;0.143871E-02;NaN;NaN;NaN;-0.600695E-01;-0.268802;0.197214E-01;-0.601395E-02;0.991796E-03;NaN;-0.477877E-10;-0.897213E-12;-0.252378E-12;NaN;171.778;411.253;414.453;0.200000;0;322.512;772.126;778.134;0.200000;0;0.907197E-01;207.315;208.929;0.200000;0;NaN;NaN;NaN;NaN;9;281.487;281.487;97752.2;120.630;1009.48;0.239410E-01;0.226062E-01;0.581167E-02;754.972;1094.41;0.481776E-02;689.846;339.435;276.099;302.137;-160.199;-0.129101;342.224;-0.679679E-14;-0.278195E-14;342.224;719.042;317.813;332.067;-216.195;NaN;0.110645;0.426921;619.846;0.467858;-120.217;0.139126;1;115.269;510.000;115.000;258.000;533.000;1334.00;7896.00;-0.142949E-01;103.309;-168.554;106.864;124.473;130.637;0.652364;130.637;0.278486;130.637;0.234611E-02;151.113;NaN;NaN;800000009;800000019;800000009;800000009;800000009;801101009;800100109;800100109;80000;80000;80;80;6;20;9;0;0;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;3939;3939;3939;14060;0;0;0;0;3939;3939;0;0;14060;0;14060;3939;NaN;51;0.399737;0.414326;0.397791E-01;0.107183;0.499853E-03;428.682;0.245669E-06;NaN;-0.138416E-01;0.652364E-03;0.278486;0.234611E-05;NaN;97851.7;-1692.79;-1724.42
CSV_fdp_2022_01_14_0000.dat;14/01/2022;00:00;140.000;0;17999;17999;-0.254064E-01;2;0.118152E-01;-215.989;0;357.890;128.343;0;210.678;0.960894E-01;0;0.235004;0.287120;0;0.471315E-01;-0.813553E-02;2;0.170468E-02;NaN;NaN;NaN;-0.165403;-0.464562;0.672698E-02;-0.103929E-01;-0.358394E-03;NaN;0.161738E-09;0.297518E-11;0.852154E-12;NaN;171.840;411.353;414.489;0.200000;0;316.100;756.684;762.453;0.200000;0;0.905376E-01;206.807;208.384;0.00000;1;NaN;NaN;NaN;NaN;9;281.402;281.402;97734.4;120.652;1009.39;0.239381E-01;0.186054E-01;0.569611E-02;739.739;1088.16;0.472113E-02;679.807;348.421;275.812;380.792;-188.305;-0.154541;425.088;-0.141387E-12;0.941216E-14;425.088;126.650;313.474;333.687;-208.346;NaN;0.145113;339.027;121.338;0.239002;-168.291;0.122218;1;904.904;400.000;880.000;193.000;388.000;929.000;4992.00;-0.247503E-01;102.651;-198.582;105.626;109.269;124.716;0.850718;124.716;0.244451;124.716;-0.155260E-02;138.939;NaN;NaN;800000009;800000019;800000009;800000009;800100019;800100019;801100109;801110119;80000;80000;80;81;6;6;10;3;3;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4581;4581;4581;13418;0;0;0;0;4581;4581;0;0;13418;0;13418;4581;NaN;51;555.815;114.614;0.762542E-01;0.313577;0.223337E-02;765.174;0.377347E-06;NaN;-0.163061E-01;0.850718E-03;0.244451;-0.155260E-05;NaN;97833.1;-1924.34;-1955.46
CSV_fdp_2022_01_14_0030.dat;14/01/2022;00:30;140.208;0;17999;17999;-0.773883E-01;1;0.102179E-01;-466.715;0;245.187;248.233;0;204.300;0.183671;0;0.117901;0.555645;0;0.457307E-01;-0.353996E-05;0;0.207628E-02;NaN;NaN;NaN;115.775;0.758657;-0.469684E-01;0.169818E-01;-0.158096E-02;NaN;0.741050E-10;0.141113E-11;0.386706E-12;NaN;171.134;410.653;413.890;0.200000;0;325.877;781.977;788.140;0.200000;0;0.893037E-01;204.561;206.173;0.200000;0;NaN;NaN;NaN;NaN;9;281.994;281.994;97703.5;120.349;1009.54;0.239960E-01;0.360058E-01;0.587231E-02;764.224;1132.66;0.487941E-02;674.716;368.436;276.271;431.278;-534.911;-0.240515;687.538;-0.626289E-13;0.433023E-14;687.538;120.396;340.939;308.878;-200.474;NaN;0.253581;144.567;299.595;0.967973E-01;-188.015;0.151485;0;611.394;-927.814;209.872;522.611;797.014;111.782;167.470;-0.753803E-01;102.664;-429.480;105.844;214.051;124.327;183.924;124.327;0.479132;124.327;0.103242E-01;133.688;NaN;NaN;800000009;800000019;800000009;800000009;800000019;810000019;800000109;800000109;80000;80000;80;80;9;11;4;3;6;0;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;5578;5578;5578;12421;0;0;0;0;5578;5578;0;0;12421;0;12421;5578;NaN;56;177.590;0.998665;0.116766;0.950803E-01;0.312107E-03;441.145;0.161185E-06;NaN;-0.353491E-01;0.183924E-02;0.479132;0.103242E-04;NaN;97797.5;-2428.72;-2457.51
CSV_fdp_2022_01_14_0100.dat;14/01/2022;01:00;140.416;0;17999;17999;-0.294477E-01;2;0.736303E-02;-329.004;0;247.802;896.288;1;213.706;0.248697;0;0.142869;0.200560;1;0.478204E-01;0.158043E-01;1;0.422869E-02;NaN;NaN;NaN;-0.666372;0.783638;0.632325E-03;0.175353E-01;0.296400E-03;NaN;0.575326E-10;0.113207E-11;0.300912E-12;NaN;171.339;410.663;414.008;0.200000;0;337.144;808.063;814.646;0.200000;0;0.896149E-01;204.982;206.652;0.100000;0;NaN;NaN;NaN;NaN;9;281.654;281.654;97700.2;120.478;1009.68;0.239679E-01;0.129963E-01;0.607533E-02;789.691;1106.89;0.504268E-02;713.435;317.194;276.735;371.984;-359.890;-0.186698;517.920;-0.361349E-13;0.335783E-14;517.920;965.361;332.461;315.947;-206.583;NaN;0.156340;138.109;995.993;0.291167;-367.073;0.172997;1;109.817;480.000;108.000;239.000;487.000;1189.00;6669.00;-0.284747E-01;103.417;-303.157;107.165;791.608;130.586;138.732;130.586;0.177136;130.586;0.184676E-01;145.683;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800100019;800000109;800000109;80000;80000;80;80;6;0;5;0;1;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4500;4500;4500;13499;0;0;0;0;4500;4500;0;0;13499;0;13499;4500;NaN;56;182.590;0.849183;0.870935E-01;0.115139;0.527177E-03;699.215;0.340997E-06;NaN;-0.249217E-01;0.138732E-02;0.177136;0.184676E-04;NaN;97796.0;-1945.09;-1977.28
CSV_fdp_2022_01_14_0130.dat;14/01/2022;01:30;140.624;0;17999;17999;-0.984485E-02;2;0.275431E-02;-216.172;0;209.131;207.848;1;263.637;0.154634;1;0.134211;0.464803;1;0.589562E-01;-0.190621E-01;2;0.321226E-02;NaN;NaN;NaN;-129.703;-0.346122;0.231595E-01;-0.774020E-02;0.359701E-03;NaN;0.135906E-09;0.263400E-11;0.712602E-12;NaN;171.858;411.007;414.307;0.200000;0;333.078;796.573;802.970;0.200000;0;0.901108E-01;205.491;207.141;-0.500000;0;NaN;NaN;NaN;NaN;9;280.994;280.994;97684.6;120.747;1009.60;0.239155E-01;0.301193E-01;0.600206E-02;778.338;1058.30;0.497076E-02;735.460;279.963;276.530;275.579;-185.784;-0.124279;332.587;0.732408E-13;0.790806E-14;332.587;691.506;323.098;326.014;-214.149;NaN;0.902955E-01;0.496606;291.997;0.993161;-104.005;0.196384;1;192.626;850.000;194.000;441.000;923.000;2351.00;NaN;-0.935332E-02;105.255;-187.376;110.601;146.682;146.979;0.713094;146.979;0.328019;146.979;-0.792335E-02;179.258;NaN;NaN;800000009;800000019;800000009;800000009;800100009;800100009;800100109;800100109;80000;80000;80;80;18;25;12;4;13;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;3444;3444;3444;14555;0;0;0;0;3444;3444;0;0;14555;0;14555;3444;NaN;52;0.570483;0.385412;0.373171E-01;0.156444;0.106770E-02;982.997;0.370006E-06;NaN;-0.153704E-01;0.713094E-03;0.328019;-0.792335E-05;NaN;97783.4;-1326.32;-1361.00
CSV_fdp_2022_01_14_0200.dat;14/01/2022;02:00;140.833;0;17999;17999;-0.108714E-01;1;0.157013E-02;-142.492;0;108.921;643.313;0;0.707263;0.210075;0;0.664645E-01;0.143816;0;0.158112E-01;0.484534E-02;0;0.120554E-02;NaN;NaN;NaN;-0.654899;-0.772935;0.265878E-01;-0.172794E-01;0.118276E-02;NaN;-0.251971E-10;-0.472187E-12;-0.133127E-12;NaN;172.221;411.401;414.597;0.200000;0;322.738;770.953;776.943;0.200000;0;0.909916E-01;207.164;208.774;0.300000;0;NaN;NaN;NaN;NaN;9;280.660;280.660;97681.7;120.899;1009.45;0.238879E-01;0.931928E-02;0.581574E-02;753.282;1034.52;0.481042E-02;728.148;281.236;276.067;295.835;-123.110;-0.121366;320.658;0.395675E-13;-0.146307E-14;320.658;609.680;312.220;337.406;-216.911;NaN;0.948271E-01;0.262000;513.048;0.565249;-221.496;0.123126;1;138.046;610.000;139.000;313.000;652.000;1648.00;10000.0;-0.104919E-01;103.617;-129.878;107.454;523.568;133.394;0.650215;133.394;0.117046;133.394;0.602647E-02;156.665;NaN;NaN;800000009;800000019;800000009;800000009;800000009;801100009;800100109;810110109;80000;80000;80;80;16;8;28;4;13;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;6182;6182;6182;11817;0;0;0;0;6182;6182;0;0;11817;0;11817;6182;NaN;50;0.289160;0.216368;0.184717E-01;0.128073;0.718124E-03;308.739;0.216517E-06;NaN;-0.106421E-01;0.650215E-03;0.117046;0.602647E-05;NaN;97781.0;-2698.68;-2726.53
CSV_fdp_2022_01_14_0230.dat;14/01/2022;02:30;141.041;0;17999;17999;-0.190723E-01;1;0.130072E-02;-139.171;0;0.882947;966.463;0;0.595473;0.293138E-01;1;0.593309E-01;0.216096;0;0.133144E-01;0.710798E-02;1;0.179526E-02;NaN;NaN;NaN;0.358472;-0.895605;-0.310350E-01;-0.200252E-01;-0.193433E-02;NaN;-0.107613E-09;-0.194109E-11;-0.561641E-12;NaN;171.920;410.940;414.009;0.200000;0;310.106;741.243;746.779;0.200000;0;0.897268E-01;204.426;205.953;0.200000;0;NaN;NaN;NaN;NaN;9;280.843;280.843;97683.7;120.836;1009.29;0.239029E-01;0.140030E-01;0.558810E-02;724.269;1047.49;0.462452E-02;691.435;323.217;275.514;314.724;-195.974;-0.141235;371.021;0.156147E-12;-0.625946E-14;371.021;560.855;321.836;328.090;-218.159;NaN;0.125633;0.346768;122.151;0.237411;-144.000;0.908302E-01;1;912.822;400.000;890.000;195.000;391.000;936.000;5030.00;-0.186236E-01;102.409;-127.885;105.115;826.724;122.853;0.520172;122.853;0.184851;122.853;0.831729E-02;137.354;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800100019;800100109;800100109;80000;80000;80;80;9;5;3;6;3;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;4499;4499;4499;13500;0;0;0;0;4499;4499;0;0;13500;0;13500;4499;NaN;50;0.272334;0.401424;0.197786E-01;0.128834;0.938754E-03;249.733;0.344546E-06;NaN;-0.104859E-01;0.520172E-03;0.184851;0.831729E-05;NaN;97783.0;-1944.57;-1975.19
CSV_fdp_2022_01_14_0300.dat;14/01/2022;03:00;141.249;0;17999;17999;-0.125038E-01;1;0.125593E-02;-130.403;0;0.784188;640.310;0;0.429602;0.691376E-01;0;0.488483E-01;0.143153;0;0.960456E-02;-0.120678E-02;0;0.344025E-03;NaN;NaN;NaN;-0.234911;-0.378261;-0.607005E-02;-0.845673E-02;-0.189072E-03;NaN;0.380779E-10;0.675366E-12;0.198564E-12;NaN;171.943;410.850;413.866;0.200000;0;304.965;728.701;734.050;0.200000;0;0.896626E-01;204.159;205.657;0.200000;0;NaN;NaN;NaN;NaN;9;280.723;280.723;97676.3;120.884;1009.22;0.238946E-01;0.927633E-02;0.549547E-02;711.959;1038.97;0.454606E-02;685.252;327.015;275.274;311.782;-212.739;-0.151710;377.751;-0.672386E-13;0.221457E-14;377.751;534.148;324.554;325.693;-230.170;NaN;0.101703;0.354516;691.546;0.419350;-203.656;0.105098;1;140.297;620.000;140.000;316.000;654.000;1640.00;9792.00;-0.121007E-01;103.331;-119.171;106.923;526.470;130.602;0.509182;130.602;0.117702;130.602;0.175632E-02;149.754;NaN;NaN;800000009;800000019;800000009;800000009;800000009;800000009;800000109;801100109;80000;80000;80;80;1;2;4;1;3;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;2721;2721;2721;15278;0;0;0;0;2721;2721;0;0;15278;0;15278;2721;NaN;50;0.273573;0.416531;0.189286E-01;0.121423;0.618683E-03;240.654;0.871606E-07;NaN;-0.976819E-02;0.509182E-03;0.117702;0.175632E-05;NaN;97773.6;-988.021;-1025.09
