"TOA5","CR1000XLagunaPiedra","CR1000X","22185","CR1000X.Std.04.02","CPU:FuentePiedraV3.1.CR1X","57757","flux"
"TIMESTAMP","RECORD","Ux_rmy_Avg","Uy_rmy_Avg","Uz_rmy_Avg","Ts_rmy_Avg","diag_rmy_Avg","CO2_Avg","H2O_Avg","press_Avg","diag_irga_Avg","rh_hmp_Avg","t_hmp_Avg","e_hmp_Avg","panel_temp_raw_Avg","batt_volt_Avg","Rn_meas_Avg","Par_i_Avg","Par_r_Avg","Tsoil_Avg(1)","Tsoil_Avg(2)","Tsoil_Avg(3)","shf_Avg","n_nnd_Tot","n_NaN_Tot","num_Tot"
"TS","RN","m/s","m/s","m/s","C","unitless","mmol/m^3","mmol/m^3","kPa","unitless","percent","C","kPa","C","V","W/m^2","mV","mV","C","C","C","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Tot","Tot"
"2022-02-25 12:00:00",5860,2.166308,-9.107147,-0.02704611,14.174,0,16.39219,509.8775,96.94044,248,66.79449,17.24857,1.314152,17.45039,12.73339,143.6134,990.432,-11238.14,17.71751,20.23695,16.57985,73.73588,0,0,18000
"2022-02-25 12:30:00",5861,1.906833,-9.650125,0.01097889,14.33666,0,16.36257,503.7915,96.92648,248,65.16416,17.41153,1.295421,17.71271,12.6987,160.2269,1010.637,-11262.83,18.32309,20.76576,17.26423,82.21222,0,0,18000
"2022-02-25 13:00:00",5862,2.806559,-8.977277,-0.06510499,14.32354,0,16.34556,499.0389,96.90056,248,64.4313,17.39945,1.279888,17.86506,12.67229,171.2035,1040.855,-11275.02,18.86583,21.32065,17.9158,86.36674,0,0,18000
"2022-02-25 13:30:00",5863,3.979749,-8.932038,-0.18639,14.25496,0,16.32655,510.6247,96.86844,248,65.92199,17.33253,1.303769,17.92394,12.6662,168.5787,1004.102,-11278.97,19.0078,21.58112,18.56956,86.24496,0,0,18000
"2022-02-25 14:00:00",5864,2.628679,-8.076359,-0.07492111,14.44647,0,16.30463,510.8598,96.84306,248,65.34914,17.48722,1.305321,18.09171,12.68973,178.042,973.2279,-11291.98,19.07889,21.92382,19.15109,83.61008,0,0,18000
"2022-02-25 14:30:00",5865,1.209207,-7.589529,0.03525389,14.19805,0,16.31001,509.6436,96.83254,248,66.05872,17.21016,1.296455,18.03574,13.00576,107.6073,570.0017,-11129.57,18.91843,21.18405,19.60562,81.93236,0,0,18000
"2022-02-25 15:00:00",5866,1.318266,-7.116741,0.02119278,13.83788,0,16.32808,513.1022,96.82433,248,67.96237,16.90029,1.307793,17.91611,13.02726,97.16751,562.9256,-11111.26,18.64706,20.98375,19.65191,74.1713,0,0,18000
"2022-02-25 15:30:00",5867,1.948433,-5.948874,-0.04343389,13.7345,0,16.31548,510.761,96.81629,248,68.77082,16.72718,1.308984,17.28085,12.40678,-7.038837,123.7644,-10857.58,17.9542,19.43283,19.55884,64.1685,0,0,18000
"2022-02-25 16:00:00",5868,3.0538,-6.628907,-0.1507111,13.30944,0,19.38137,112.6774,96.76354,250.7225,72.67656,16.25745,1.34202,16.11283,12.53413,-59.79569,155.6721,-10791.35,16.81664,17.51643,18.93757,41.23349,0,0,18000
"2022-02-25 16:30:00",5869,1.806969,-4.454244,-0.06438556,13.41201,0,19.3881,315.6733,96.75443,248.395,75.14294,16.35734,1.396888,15.2276,12.95161,98.21931,321.5496,-11203.62,16.10287,17.39129,18.16862,25.24843,0,0,18000
"2022-02-25 17:00:00",5870,-0.04265444,-5.335661,0.1033205,13.47904,0,19.49767,299.1844,96.74671,248.8157,73.30742,16.42516,1.368734,15.62177,12.2079,-21.3541,112.7058,-10942.05,15.80401,16.74681,17.77348,21.01251,0,0,18000
"2022-02-25 17:30:00",5871,0.8279089,-6.583211,0.04917333,13.5091,0,20.66231,223.8236,96.7258,249.1683,71.77863,16.49288,1.345969,15.47939,12.22915,-1.900806,124.1141,-10963.11,15.39692,16.12261,17.30875,13.60578,0,0,18000
"2022-02-25 18:00:00",5872,1.299832,-5.961074,-0.005113889,13.22527,0,16.46119,486.4563,96.74664,248,73.1572,16.23126,1.349107,15.43799,12.00134,-12.36495,32.91896,-10966.8,14.87802,15.40712,16.8528,4.633472,0,0,18000
"2022-02-25 18:30:00",5873,0.2986206,-4.690786,0.04505055,12.9859,0,18.79545,291.7777,96.79398,249.1422,73.88905,16.00971,1.343454,15.1813,11.92996,-39.74645,5.892954,-10911.78,14.41049,14.87525,16.38807,-5.083633,0,0,18000
"2022-02-25 19:00:00",5874,-0.3018928,-4.605184,0.079,12.78192,0,21.91405,298.4782,96.83344,248.6567,75.65595,15.8234,1.359306,14.79007,11.88883,-27.01048,3.616758,-10956.79,14.11507,14.56909,15.98992,-11.53182,0,0,18000
"2022-02-25 19:30:00",5875,1.826882,-4.705505,-0.06872555,12.61664,0,21.61388,250.5946,96.84288,249.4273,76.48708,15.67193,1.360961,14.68068,11.8693,-47.5038,3.636737,-10924.94,13.88091,14.3071,15.6716,-15.87354,0,0,18000
"2022-02-25 20:00:00",5876,2.182309,-5.220969,-0.1030905,12.41927,0,21.92508,4.155182,96.84379,251.7886,78.29271,15.48389,1.376414,14.05729,11.8406,-31.95834,3.486271,-10896.19,13.55001,13.72746,15.36345,-19.76619,0,0,18000
"2022-02-25 20:30:00",5877,1.728872,-5.540196,-0.08475389,12.27129,0,19.86516,406.8079,96.87327,248.2956,78.67931,15.3835,1.37432,13.79027,11.82425,-0.4998601,3.727485,-10992.48,13.29027,13.58823,15.08607,-22.73493,0,0,18000
"2022-02-25 21:00:00",5878,1.253464,-6.054783,0.002276111,12.28093,0,23.70496,106.992,96.90564,250.3033,78.77708,15.37239,1.375056,13.91654,11.79699,-50.41888,3.730981,-10885.69,13.14563,13.47234,14.87699,-24.80071,0,0,18000
"2022-02-25 21:30:00",5879,1.642182,-6.106718,-0.04380444,12.18225,0,26.62605,-25.23679,96.89858,251.1632,78.51624,15.31436,1.365401,13.61126,11.7747,-28.73668,3.703401,-10937.75,12.97433,13.24426,14.67796,-26.03778,0,0,18000
"2022-02-25 22:00:00",5880,1.547569,-4.639769,-0.04759278,12.10911,0,21.71637,7.634342,96.91278,253.9682,78.60047,15.24233,1.360554,13.56502,11.74565,-26.16566,3.839897,-10961.11,12.82229,13.09126,14.49331,-27.07854,0,0,18000
"2022-02-25 22:30:00",5881,1.574396,-7.052782,-0.03182,11.86087,0,25.39748,189.2767,96.88337,249.6463,79.88232,15.05426,1.366063,13.5978,11.73387,-24.28199,3.639068,-10960.89,12.67822,12.9421,14.32966,-28.04729,0,0,18000
"2022-02-25 23:00:00",5882,1.862973,-7.306509,-0.05472222,11.57813,0,16.58111,525.4374,96.87457,248,81.67879,14.8053,1.374597,13.28624,11.71161,-30.54778,3.413002,-10937.83,12.40871,12.53586,14.13012,-29.93521,0,0,18000
"2022-02-25 23:30:00",5883,2.487464,-5.874767,-0.1232361,11.51915,0,16.57569,507.6843,96.88239,248,79.98483,14.76834,1.342851,13.08339,11.69455,-16.29468,3.479303,-10985.08,12.14571,12.25946,13.86847,-33.66084,0,0,18000
"2022-02-26 00:00:00",5884,2.066264,-6.972683,-0.06121277,11.49681,0,16.57131,489.1729,96.85909,248,76.34949,14.80255,1.284689,13.21017,11.67213,-17.01463,3.457447,-10983.04,12.03501,12.24547,13.66089,-36.47623,0,0,18000
"2022-02-26 00:30:00",5885,2.255328,-7.026036,-0.1044222,11.38361,0,16.56598,478.2907,96.83415,248,74.78695,14.71868,1.251598,13.04774,11.64681,-25.70443,3.36664,-10961.88,11.81279,11.85777,13.4697,-38.25426,0,0,18000
"2022-02-26 01:00:00",5886,2.142844,-7.422212,-0.06533222,11.36471,0,16.54807,469.2041,96.81196,248,73.32531,14.72429,1.22761,12.8737,11.62378,-22.44279,3.327675,-10970.42,11.61887,11.66885,13.23164,-41.22455,0,0,18000
"2022-02-26 01:30:00",5887,2.421714,-7.966129,-0.09765111,11.23501,0,16.55419,473.4203,96.76397,248,73.89655,14.61905,1.228767,12.81468,11.60573,-17.4558,3.236611,-10976.36,11.50212,11.62442,13.03184,-43.32236,0,0,18000
"2022-02-26 02:00:00",5888,3.235135,-7.781066,-0.1722983,11.2027,0,16.55007,471.1941,96.71406,248,74.00484,14.59095,1.228358,12.8631,11.58701,-17.06417,3.185539,-10974.56,11.45156,11.62164,12.8931,-43.81623,0,0,18000
"2022-02-26 02:30:00",5889,2.044367,-7.61616,-0.06140777,11.03021,0,16.55484,450.455,96.71445,248,71.88757,14.46189,1.183231,12.71557,11.56294,-15.86164,3.165777,-10972.78,11.3259,11.38095,12.75799,-43.7667,0,0,18000
"2022-02-26 03:00:00",5890,1.785816,-6.101697,-0.04613555,11.16108,0,16.54491,437.2471,96.67394,248,69.02052,14.58847,1.14542,12.7684,11.54237,-11.72511,3.2097,-10982.71,11.25032,11.36596,12.6116,-44.57413,0,0,18000
"2022-02-26 03:30:00",5891,1.81383,-3.785012,-0.07819666,11.0008,0,16.55969,447.5042,96.65208,248,70.68228,14.40993,1.159534,12.81029,11.51295,-12.25425,3.274805,-10985.47,11.21192,11.3304,12.51116,-44.393,0,0,18000
"2022-02-26 04:00:00",5892,1.04847,-4.380416,-0.03222944,11.23904,0,16.52674,446.721,96.66461,248,69.88549,14.61879,1.162051,12.81776,11.49555,-10.44964,3.264563,-10985.93,11.18771,11.31785,12.42895,-43.51138,0,0,18000
"2022-02-26 04:30:00",5893,1.3914,-3.135888,-0.05753278,11.12581,0,16.54309,452.7865,96.66315,248,70.8251,14.5068,1.169167,12.89878,11.47397,-11.59109,3.223111,-10983.37,11.17092,11.30152,12.36117,-42.37536,0,0,18000
"2022-02-26 05:00:00",5894,1.529726,-3.886986,-0.05089666,11.40684,0,16.51576,450.3777,96.65128,248,69.68964,14.75641,1.169135,12.96213,11.44959,-23.32431,3.387148,-10965.09,11.15303,11.26895,12.30365,-41.34274,0,0,18000
"2022-02-26 05:30:00",5895,1.57295,-4.466102,-0.06739888,11.23791,0,16.52547,456.5356,96.65152,248,71.1386,14.60018,1.181455,12.77602,11.42839,-28.68182,3.224744,-10952,10.97338,10.84201,12.19832,-41.14218,0,0,18000
"2022-02-26 06:00:00",5896,1.047883,-6.094152,-0.000311111,11.26343,0,16.5239,456.9345,96.65392,248,70.8476,14.64092,1.179735,12.54204,11.39865,-30.28652,3.069398,-10933.59,10.78526,10.6642,12.01354,-43.23366,0,0,18000
"2022-02-26 06:30:00",5897,0.5231,-5.51405,0.02390944,11.24146,0,16.52967,456.76,96.6656,248,71.37856,14.60307,1.185633,12.41321,11.37557,-30.61029,3.044379,-10926.13,10.65364,10.52337,11.85221,-45.00487,0,0,18000
"2022-02-26 07:00:00",5898,0.6813272,-4.81103,-0.007722777,10.93505,0,16.55767,451.1343,96.67496,248,71.43045,14.34398,1.16686,12.23041,11.3627,-31.68069,5.574174,-10933.64,10.50554,10.26888,11.69888,-46.29137,0,0,18000
"2022-02-26 07:30:00",5899,1.394434,-5.666861,-0.03229444,11.15979,0,16.54593,462.6084,96.70605,248,72.18598,14.53188,1.193678,12.11179,11.39038,-22.1274,37.52276,-10949.75,10.41781,10.34921,11.54271,-47.87372,0,0,18000
"2022-02-26 08:00:00",5900,1.316774,-5.021986,-0.05761333,11.49187,0,16.52812,470.829,96.7446,248,72.56037,14.81064,1.221514,12.45508,11.65004,-35.08749,121.0718,-10938.92,10.5716,10.94468,11.49874,-47.14986,0,0,18000
"2022-02-26 08:30:00",5901,1.871833,-3.7505,-0.09665889,12.09978,0,16.47657,466.7684,96.78419,248,69.26077,15.40787,1.211567,13.28436,12.31377,"NAN",246.7611,"NAN",11.03155,12.17335,11.62767,-41.47713,0,0,18000
"2022-02-26 09:00:00",5902,1.156799,-4.376441,-0.01672111,12.59676,0,16.4345,470.8608,96.81278,248,67.12144,15.87749,1.210115,14.35637,12.65612,"NAN",396.1807,"NAN",11.87784,13.87801,11.95363,-29.56263,0,0,18000
"2022-02-26 09:30:00",5903,0.9943578,-5.789205,0.02404667,12.97361,0,16.38151,475.7124,96.81308,248,65.72206,16.20926,1.210323,15.31853,12.92158,"NAN",543.441,"NAN",13.13809,15.45349,12.52321,-12.04093,0,0,18000
"2022-02-26 10:00:00",5904,1.978744,-5.764302,-0.03880667,13.57872,0,16.20071,490.7163,96.8187,248,64.1426,16.74685,1.222399,16.10933,13.09889,"NAN",663.5406,"NAN",14.50293,17.17332,13.35761,10.04197,0,0,18000
"2022-02-26 10:30:00",5905,1.301386,-5.939267,0.008763889,13.66294,0,16.17622,501.7327,96.82945,248,63.83282,16.85328,1.224763,16.71289,13.02052,"NAN",811.9823,"NAN",15.8026,18.61943,14.33031,32.72932,0,0,18000
"2022-02-26 11:00:00",5906,1.653599,-5.446041,-0.01650389,13.92747,0,16.16617,513.0095,96.83033,248,63.68058,17.07619,1.239274,17.08971,12.84534,"NAN",915.9473,"NAN",17.09405,20.21954,15.34805,54.34208,0,0,18000
"2022-02-26 11:30:00",5907,2.251058,-5.064431,-0.08727166,14.25067,0,16.14056,522.7982,96.80977,248,63.51275,17.34797,1.257493,17.47005,12.69901,"NAN",981.8326,"NAN",18.14639,21.77153,16.37035,74.75262,0,0,18000
"2022-02-26 12:00:00",5908,2.663011,-4.869267,-0.1032989,14.40715,0,16.10964,533.555,96.79153,248,63.84081,17.48329,1.274828,17.87679,12.65356,"NAN",1022.866,"NAN",18.91895,22.89036,17.28837,90.27847,0,0,18000
"2022-02-26 12:30:00",5909,1.162414,-6.628502,0.02880111,14.38013,0,16.10917,538.4269,96.76216,248,64.51391,17.46657,1.28697,18.16245,12.65754,"NAN",1019.226,"NAN",19.63004,23.75844,18.1175,99.75539,0,0,18000
"2022-02-26 13:00:00",5910,0.9535744,-8.481826,0.09999388,14.09838,0,16.11398,542.3355,96.72847,248,66.13751,17.24256,1.30081,18.24297,12.61118,"NAN",1117.264,"NAN",20.46175,24.56285,18.97792,107.7433,0,0,18000
"2022-02-26 13:30:00",5911,2.150369,-7.286042,-0.02643611,14.21912,0,16.09523,536.2885,96.70628,248,65.28208,17.31656,1.290021,18.22211,12.67506,"NAN",963.377,"NAN",20.75311,24.86479,19.96035,112.3447,0,0,18000
"2022-02-26 14:00:00",5912,1.597266,-6.443193,-0.01078722,14.28815,0,16.08346,544.2796,96.68655,248,65.56329,17.37936,1.300726,18.28437,12.71085,"NAN",991.9672,"NAN",20.57927,25.05763,20.68352,106.4424,0,0,18000
"2022-02-26 14:30:00",5913,-0.5270472,-5.738941,0.124145,14.31901,0,16.07837,555.9141,96.68465,248,66.80716,17.39315,1.326526,18.53361,12.80387,"NAN",851.9446,"NAN",20.60386,25.13993,21.28427,102.9922,0,0,18000
"2022-02-26 15:00:00",5914,-0.2746405,-6.749818,0.1369611,14.35862,0,16.06578,554.2687,96.67064,248,67.07055,17.39828,1.332155,18.67177,12.88449,"NAN",710.5263,"NAN",20.71782,24.58094,21.73605,106.2394,0,0,18000
"2022-02-26 15:30:00",5915,1.633409,-6.789422,-0.01989889,14.20574,0,16.07233,554.6316,96.66921,248,67.75333,17.23447,1.331824,18.33728,12.9229,"NAN",719.5084,"NAN",20.09771,23.65048,21.77275,99.31618,0,0,18000
"2022-02-26 16:00:00",5916,1.289677,-5.802766,0.02148444,14.0734,0,16.07636,550.6125,96.67862,248,68.36335,17.06214,1.329189,18.11212,13.08524,"NAN",413.0559,"NAN",19.41874,22.39207,21.68431,81.91439,0,0,18000
"2022-02-26 16:30:00",5917,2.011585,-6.041465,-0.05512944,13.77644,0,16.09126,548.5067,96.68017,248,69.50308,16.79249,1.328291,17.60766,13.14869,"NAN",367.1432,"NAN",18.53902,20.94317,21.25897,64.10925,0,0,18000
"2022-02-26 17:00:00",5918,1.341577,-5.697721,-0.03090111,13.37413,0,16.14098,547.181,96.69423,248,72.23419,16.43026,1.349039,17.00002,12.88732,"NAN",198.1115,"NAN",17.7182,19.61743,20.6568,43.5264,0,0,18000
"2022-02-26 17:30:00",5919,-0.5202239,-4.955748,0.105935,13.13202,0,16.16906,543.5494,96.70698,248,73.51346,16.18694,1.351884,16.51385,12.22233,"NAN",93.36823,"NAN",17.14222,18.65018,19.99938,29.01817,0,0,18000
"2022-02-26 18:00:00",5920,1.805817,-4.433842,-0.07012944,12.6433,0,16.15077,544.7739,96.71436,248,76.21682,15.7306,1.361074,15.98802,12.06051,"NAN",37.36566,"NAN",16.63326,17.66515,19.37025,21.42859,0,0,18000
"2022-02-26 18:30:00",5921,-1.975012,-4.987209,0.1672489,12.49608,0,16.15634,537.4405,96.72797,248,77.16302,15.60477,1.367191,15.38591,11.96613,"NAN",6.439791,"NAN",16.05903,16.73612,18.71362,8.640237,0,0,18000
"2022-02-26 19:00:00",5922,-1.183341,-5.106244,0.1259233,12.22463,0,16.17375,532.8066,96.76486,248,77.69247,15.37419,1.356288,14.95146,11.92296,"NAN",2.151709,"NAN",15.61553,16.00486,18.07954,2.691128,0,0,18000
"2022-02-26 19:30:00",5923,0.2700061,-4.43838,0.08074555,12.13837,0,16.18484,534.1918,96.80615,248,78.00166,15.29852,1.355073,14.67089,11.89517,"NAN",2.469446,"NAN",15.27283,15.56943,17.52342,-2.490448,0,0,18000
"2022-02-26 20:00:00",5924,1.795196,-4.562375,-0.06650166,11.85323,0,16.18956,536.0782,96.84302,248,79.75255,15.0414,1.362733,14.46413,11.86904,"NAN",2.478132,"NAN",14.97118,15.20947,17.06139,-10.44803,0,0,18000
"2022-02-26 20:30:00",5925,1.697377,-3.811701,-0.07473166,11.84778,0,16.20897,533.5268,96.88716,248,80.04347,15.03025,1.36676,14.28574,11.84143,"NAN",2.493385,"NAN",14.69963,14.92007,16.65916,-18.3532,0,0,18000
"2022-02-26 21:00:00",5926,1.539623,-3.989925,-0.05613166,11.82529,0,16.2141,534.8612,96.91234,248,80.30916,15.00756,1.369295,14.18886,11.82256,"NAN",2.502359,"NAN",14.4784,14.67439,16.30959,-22.5667,0,0,18000
"2022-02-26 21:30:00",5927,1.653938,-3.87766,-0.05237222,11.69808,0,16.22689,534.0999,96.91673,248,80.74398,14.90553,1.36769,14.14466,11.79981,"NAN",2.470957,"NAN",14.31395,14.49994,16.012,-24.41152,0,0,18000
"2022-02-26 22:00:00",5928,2.037319,-4.603364,-0.0926,11.51791,0,16.23095,527.9608,96.91469,248,80.77412,14.76169,1.355572,14.02635,11.77564,"NAN",2.690962,"NAN",14.14574,14.23253,15.74953,-25.89227,0,0,18000
"2022-02-26 22:30:00",5929,2.517145,-5.180876,-0.1303328,11.24797,0,16.24244,516.3196,96.90562,248,80.74068,14.54065,1.335805,13.73249,11.75311,"NAN",2.54395,"NAN",13.89462,13.83592,15.45782,-29.63508,0,0,18000
"2022-02-26 23:00:00",5930,1.574058,-5.053786,-0.04423555,11.16096,0,16.28113,503.924,96.91504,248,79.01841,14.48436,1.302555,13.46297,11.73378,"NAN",2.506353,"NAN",13.6758,13.50574,15.1629,-33.35179,0,0,18000
"2022-02-26 23:30:00",5931,1.182299,-3.205824,-0.03122944,11.17662,0,16.31668,496.7878,96.92981,248,77.28033,14.50482,1.27559,13.30958,11.70557,"NAN",2.519886,"NAN",13.44909,13.28373,14.87467,-35.32908,0,0,18000
"2022-02-27 00:00:00",5932,1.019267,-2.263083,-0.02752667,11.03367,0,16.35013,478.8795,96.93962,248,75.4157,14.39949,1.236393,13.21643,11.69132,"NAN",2.544092,"NAN",13.25194,13.00288,14.63536,-35.67258,0,0,18000
"2022-02-27 00:30:00",5933,0.4139494,-2.258588,0.03194444,11.09441,0,16.356,480.3201,96.9415,248,74.13876,14.46741,1.220775,13.11407,11.6776,"NAN",2.595053,"NAN",13.08926,12.87687,14.41159,-35.44538,0,0,18000
"2022-02-27 01:00:00",5934,-0.1927794,-2.208343,0.04727444,10.98256,0,16.36792,459.7427,96.93398,248,72.81846,14.36225,1.190926,12.81984,11.65238,"NAN",2.625047,"NAN",12.85072,12.3265,14.19827,-35.33093,0,0,18000
"2022-02-27 01:30:00",5935,-1.177679,-1.984993,0.03814722,10.31456,0,16.4348,435.7871,96.94727,248,70.21848,13.85667,1.111416,12.12179,11.62491,"NAN",2.572891,"NAN",12.42581,11.60263,13.85674,-38.19841,0,0,18000
"2022-02-27 02:00:00",5936,0.1855511,-1.168178,0.02149666,10.38044,0,16.45215,443.6986,96.9374,248,70.69533,13.87902,1.120468,11.92369,11.60206,"NAN",2.595291,"NAN",12.20708,11.66473,13.52582,-43.73702,0,0,18000
"2022-02-27 02:30:00",5937,-0.2629461,-0.98738,0.03093722,10.42197,0,16.45493,426.9102,96.93276,248,68.80354,13.92914,1.094104,12.11578,11.58293,"NAN",2.611531,"NAN",12.23464,11.83281,13.379,-44.02658,0,0,18000
"2022-02-27 03:00:00",5938,-0.1707533,-0.01973167,0.01694833,10.03612,0,16.56946,426.7044,96.90847,248,68.43882,13.61128,1.066051,12.03796,11.561,"NAN",2.540215,"NAN",12.16558,11.62856,13.28509,-41.57901,0,0,18000
"2022-02-27 03:30:00",5939,-0.4689589,0.8053405,0.09807277,8.801394,0,16.7512,431.5619,96.88994,248,72.50166,12.55869,1.053775,11.18775,11.53429,"NAN",2.260343,"NAN",11.95006,11.21667,13.11721,-41.64594,0,0,18000
"2022-02-27 04:00:00",5940,-0.4759361,0.08462778,0.02675833,9.545712,0,16.64584,430.8114,96.9002,248,75.62644,12.92339,1.126276,10.68655,11.50501,"NAN",2.464364,"NAN",11.85807,11.27943,12.939,-43.72849,0,0,18000
"2022-02-27 04:30:00",5941,0.71165,-1.534765,-0.008329444,10.32812,0,16.46975,432.668,96.90281,248,71.2037,13.81248,1.123608,11.10497,11.47627,"NAN",2.614202,"NAN",11.85216,11.38084,12.84359,-43.45361,0,0,18000
"2022-02-27 05:00:00",5942,1.471175,-1.865862,-0.05856999,10.23529,0,16.45736,432.9104,96.89172,248,69.75421,13.77582,1.098192,11.82216,11.45856,"NAN",2.569248,"NAN",11.81308,11.30957,12.78078,-43.97665,0,0,18000
"2022-02-27 05:30:00",5943,1.340835,-2.549442,-0.05636389,10.25218,0,16.44903,439.4322,96.90826,248,70.9108,13.76519,1.115658,12.05581,11.43612,"NAN",2.53883,"NAN",11.72258,11.27085,12.67731,-44.88712,0,0,18000
"2022-02-27 06:00:00",5944,0.8717461,-3.184178,0.0004400001,10.30768,0,16.42451,449.8185,96.92953,248,72.19311,13.80404,1.138692,12.25996,11.40935,"NAN",2.575719,"NAN",11.72592,11.3301,12.60394,-45.00087,0,0,18000
"2022-02-27 06:30:00",5945,0.07702667,-2.568867,0.049695,10.25524,0,16.42841,453.2892,96.96725,248,73.05194,13.75267,1.148386,12.2985,11.38581,"NAN",2.679229,"NAN",11.70124,11.2285,12.54034,-42.31433,0,0,18000
"2022-02-27 07:00:00",5946,-0.286605,-0.7220016,0.05254555,9.603325,0,16.56113,452.6797,96.98813,248,74.01178,13.2479,1.126028,11.98372,11.35986,"NAN",4.336516,"NAN",11.56022,10.94331,12.42169,-40.11229,0,0,18000
"2022-02-27 07:30:00",5947,-0.5737739,0.7021227,0.1336056,8.039647,0,16.81275,448.2948,97.01884,248,79.68321,11.80178,1.102194,10.99405,11.35495,"NAN",22.26994,"NAN",11.39288,10.63765,12.2585,-40.83578,0,0,18000
"2022-02-27 08:00:00",5948,-0.3137055,0.2713528,0.05978333,9.111703,0,16.63681,460.4021,97.05806,248,82.22568,12.58019,1.197408,10.55896,11.35657,"NAN",31.98744,"NAN",11.43161,11.07868,12.14112,-42.48579,0,0,18000
"2022-02-27 08:30:00",5949,-0.4123005,-0.9067538,0.02439778,10.0759,0,16.58245,466.5388,97.08699,248,80.68863,13.44427,1.243145,11.18239,11.39998,"NAN",62.29314,"NAN",11.63284,11.53644,12.19043,-39.57811,0,0,18000
"2022-02-27 09:00:00",5950,1.112772,-1.229939,-0.03556167,10.61994,0,16.48189,468.8614,97.11196,248,76.45608,14.05372,1.225582,12.17447,11.63586,"NAN",147.0508,"NAN",11.95408,12.29922,12.33414,-34.76153,0,0,18000
"2022-02-27 09:30:00",5951,1.885928,-2.405236,-0.08204722,11.09263,0,16.39105,475.6078,97.11532,248,74.52833,14.48674,1.228704,13.23443,12.23941,"NAN",282.9678,"NAN",12.4914,13.51498,12.64481,-27.72724,0,0,18000
"2022-02-27 10:00:00",5952,1.908174,-3.14052,-0.08339556,11.53846,0,16.34691,476.2922,97.09977,248,72.21078,14.94122,1.225907,14.08775,12.75142,"NAN",504.6349,"NAN",13.16474,15.01518,13.18369,-15.79686,0,0,18000
"2022-02-27 10:30:00",5953,1.479564,-3.206061,-0.04314611,12.08323,0,16.31385,479.6945,97.10178,248,69.66115,15.46525,1.223195,14.80883,12.84417,"NAN",552.2023,"NAN",14.39398,17.43796,14.02844,2.16344,0,0,18000
"2022-02-27 11:00:00",5954,1.653797,-2.633359,-0.06014111,12.47355,0,16.29533,468.3272,97.09566,248,65.87135,15.84697,1.185181,15.3528,12.99301,"NAN",654.9902,"NAN",15.10519,18.42745,14.94611,20.95275,0,0,18000
"2022-02-27 11:30:00",5955,1.495715,-2.283731,-0.045625,13.07844,0,16.21222,498.3633,97.08097,248,63.5835,16.50079,1.192872,16.10688,12.78701,"NAN",1020.3,"NAN",16.71083,22.36288,16.01077,35.14102,0,0,18000
"2022-02-27 12:00:00",5956,0.8673227,-1.924594,-0.03262389,13.80531,0,16.18887,506.9051,97.08157,248,60.26687,17.2677,1.186951,17.25989,12.62138,"NAN",1099.785,"NAN",18.71618,25.696,17.66126,62.54969,0,0,18000
"2022-02-27 12:30:00",5957,0.3093528,-1.913338,0.01375722,14.15078,0,16.18807,500.1517,97.07005,248,57.63211,17.47972,1.150515,18.77925,12.83395,"NAN",711.9415,"NAN",19.94255,26.5997,19.37721,92.69173,0,0,18000
"2022-02-27 13:00:00",5958,0.5685894,-2.455542,0.02406333,14.56107,0,16.14563,504.1909,97.02837,248,56.69438,17.87644,1.160363,19.3397,12.71709,"NAN",1043.881,"NAN",20.05962,26.9832,20.3815,107.0957,0,0,18000
"2022-02-27 13:30:00",5959,0.9329744,-2.322078,-0.03955389,14.70278,0,16.13493,505.4357,97.00047,248,55.48085,18.05424,1.148409,19.698,12.58485,"NAN",1105.234,"NAN",21.2358,29.24871,21.5633,113.1098,0,0,18000
"2022-02-27 14:00:00",5960,0.0974661,-1.229084,0.005953889,15.16551,0,16.11725,493.2478,96.98152,248,52.23352,18.57157,1.116551,20.28577,12.70734,"NAN",824.1039,"NAN",21.6648,29.35017,22.79652,124.5455,0,0,18000
"2022-02-27 14:30:00",5961,0.5904633,-1.688484,0.001673333,15.33165,0,16.0979,508.2558,96.96081,248,53.10575,18.61218,1.13844,20.82468,12.69535,"NAN",994.2952,"NAN",21.60785,29.78519,23.51053,127.2558,0,0,18000
"2022-02-27 15:00:00",5962,0.4534572,-3.20479,0.04009667,15.55896,0,16.07415,518.5675,96.94855,248,54.1694,18.68567,1.166544,21.44,12.7056,"NAN",915.9133,"NAN",21.88192,30.13466,24.29567,124.6646,0,0,18000
"2022-02-27 15:30:00",5963,1.071085,-4.148648,-0.02085611,15.6082,0,16.05842,534.194,96.94235,248,55.9815,18.6403,1.201833,21.38503,12.77193,"NAN",830.8123,"NAN",21.72404,29.07066,24.84073,123.9255,0,0,18000
"2022-02-27 16:00:00",5964,3.018057,-5.611585,-0.1312472,15.03103,0,16.07034,557.9872,96.93583,248,61.93398,17.97998,1.275923,20.60376,12.87153,"NAN",675.3829,"NAN",20.9416,27.00769,24.92643,101.2956,0,0,18000
